WISE_DESIGNATION,WISE_RA,WISE_Dec,W1_SIG_VAR_PP,W2_SIG_VAR_PP,W1_N_DETECTION,W2_N_DETECTION,W1_MEDIAN_MAG,W1_MAG_SIGMA,W2_MEDIAN_MAG,W2_MAG_SIGMA,PS1_g_med_KrMag,PS1_r_med_KrMag,PS1_i_med_KrMag,PS1_z_med_KrMag,PS1_y_med_KrMag,PS1_g_lc_std,PS1_r_lc_std,PS1_i_lc_std,PS1_z_lc_std,PS1_y_lc_std,PS1_g_max_KrMag,PS1_g_max_KrMagErr,PS1_g_min_KrMag,PS1_g_min_KrMagErr,PS1_r_max_KrMag,PS1_r_max_KrMagErr,PS1_r_min_KrMag,PS1_r_min_KrMagErr,PS1_i_max_KrMag,PS1_i_max_KrMagErr,PS1_i_min_KrMag,PS1_i_min_KrMagErr,PS1_z_max_KrMag,PS1_z_max_KrMagErr,PS1_z_min_KrMag,PS1_z_min_KrMagErr,PS1_y_max_KrMag,PS1_y_max_KrMagErr,PS1_y_min_KrMag,PS1_y_min_KrMagErr,PS1_g_num_detec,PS1_r_num_detec,PS1_i_num_detec,PS1_z_num_detec,PS1_y_num_detec,PS1_g_star_lc_sigma,PS1_r_star_lc_sigma,PS1_i_star_lc_sigma,PS1_z_star_lc_sigma,PS1_y_star_lc_sigma,PS1_g_sigma_PP,PS1_r_sigma_PP,PS1_i_sigma_PP,PS1_z_sigma_PP,PS1_y_sigma_PP,SDSS_RA,SDSS_Dec,SDSS_redshift,SDSS_redshift_ERR,SDSS_wise_sep2d_arcsec
J032337.64+003555.5,50.906842600000004,0.5987715,3.0673548244954136,3.3731340727988415,10.0,10.0,13.277622862331624,0.06560983487531043,12.266790225579953,0.0659287933068849,18.261473495665268,18.098234511512267,17.617883362894272,17.765512016735713,17.784394478202714,0.11344385400496645,0.07707636952338663,0.05366122606140813,0.09534860190566924,0.0978750516988419,18.39630239091671,0.013167897019389495,18.11627052584737,0.013167897019389495,18.197968138893494,0.01870460868080096,17.936927486568006,0.01870460868080096,17.658225767355205,0.03466323796328438,17.484699116101176,0.03466323796328438,18.00248516415011,0.022070370073847326,17.688976322192083,0.022070370073847326,17.986532764688853,0.01870460868080096,17.58743980173275,0.01870460868080096,10.0,16.0,18.0,11.0,12.0,0.025,0.02,0.02,0.0625,0.1,8.983010453387259,7.871656642390872,3.277543234061405,4.487657975918887,3.858226919589789,50.90684127807617,0.5987939834594727,0.2154,0.0,0.08108021960583367
J030048.93+005440.7,45.2039161,0.9113264000000001,2.772460026723607,2.943402740483453,11.0,11.0,14.400855098702635,0.11912909717337775,13.17900412498836,0.09534224476961282,18.651110203844322,18.621348001556896,18.477696886707527,18.38865553247075,18.512708172964718,0.1437766111485291,0.09290554511578046,0.09064966987030994,0.08603478867450454,0.0728143356861701,18.92474143828621,0.08145569756067042,18.494776871812466,0.08145569756067042,18.81369956042448,0.04617747606818412,18.563306369702566,0.04617747606818412,18.680023280150472,0.04617747606818412,18.365515232128264,0.04617747606818412,18.607435276266536,0.017675633318937657,18.31294150213079,0.017675633318937657,18.650246203467194,0.09684500916142656,18.395797217196844,0.09684500916142656,10.0,7.0,16.0,11.0,9.0,0.062,0.05,0.02,0.15,0.2,3.286670181749193,2.1153540406985707,4.6048876480914585,1.936585157911844,1.049705684914514,45.20391082763672,0.9113240242004396,0.6619,0.0,0.02081634627208447
J032234.07+002149.9,50.641984,0.3638699,3.015293870625484,3.4044418869217035,10.0,12.0,13.726839889967446,0.17666739674999093,12.779194244979815,0.09820660177253017,19.04643277442969,18.7232341570254,18.655189530028,18.30175468925632,18.495155561493934,0.1807770410643335,0.12967863795442675,0.08905653633503215,0.13254583673784212,0.10410179930300266,19.376988238543934,0.03542028613836545,18.89958750077873,0.03542028613836545,19.012195499540923,0.03691790753761209,18.589677175592374,0.03691790753761209,18.885890684622915,0.03542028613836545,18.590509705530025,0.03542028613836545,18.606672634579326,0.03691790753761209,18.215807279817533,0.03691790753761209,18.749199911361323,0.034942707750896904,18.453535968500823,0.034942707750896904,6.0,11.0,14.0,10.0,6.0,0.062,0.05,0.05,0.15,0.2,5.989451462735579,5.92578639719913,4.173482804300674,2.4609577300979013,1.4351606465289253,50.64198303222656,0.3638849854469299,0.3483,0.0,0.05441924335358695
J035115.46+004713.4,57.814448999999996,0.7870594,3.27731515032762,2.648467569968557,10.0,10.0,13.714255511682975,0.08402106618104307,12.628028779350693,0.058879875009395614,20.594609770618867,19.53654098119864,18.9428955910642,18.771906245721965,18.54484010776661,0.22660146090027455,0.11606328452723172,0.07345864548544237,0.08648894069792094,0.15993084357958018,21.03890701465474,0.10388145916153177,20.198470156735326,0.10388145916153177,19.68026164801013,0.057241365769465626,19.28715251733653,0.057241365769465626,19.133909127592485,0.05782112982558413,18.838888448793405,0.05782112982558413,18.915753733666293,0.10388145916153177,18.62323959416934,0.10388145916153177,18.79375809129321,0.0987881639308314,18.276502653276573,0.0987881639308314,10.0,14.0,11.0,12.0,13.0,0.15,0.125,0.05,0.15,0.2,4.002864809124338,2.322041203483496,3.078051313562869,1.3931975307012376,2.1202162621797207,57.90961837768555,0.9556350111961364,0.6268,0.0,696.8845559829747
J031808.93-003818.2,49.5372312,-0.6383928000000001,3.540412003062709,3.597862717272022,11.0,10.0,14.782211456654446,0.09388849752269143,13.349145773968921,0.13530182139053604,0.0,0.0,0.0,0.0,19.54364363280724,0.0,0.0,0.0,0.0,0.2378940551185469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.781537687925784,0.1695190531727539,19.30574957768869,0.1695190531727539,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,,0.0,,,1.5239491836070496,49.5865592956543,-0.6041690111160278,1.3099,0.0,216.12724005024933
J030542.31-001345.2,46.426296,-0.2292375,3.966848879862816,3.5533680307830258,11.0,12.0,13.972492200284623,0.13054889453083854,12.922198100992944,0.06584672103794158,19.448188074099434,18.470499166061405,18.123836871475728,17.777351941104783,17.850440990461156,0.2949530437536105,0.03770372679035695,0.043036236365495306,0.05577927630441034,0.19004082600355565,20.013250241960336,0.09875649035179353,19.205751175140136,0.09875649035179353,18.51892745554991,0.07323403796575133,18.391180410339558,0.07323403796575133,18.205822301622234,0.1370065804821427,18.020064952453424,0.1370065804821427,17.867723549881532,0.031598931272527934,17.707330800001525,0.031598931272527934,18.30906628090093,0.09875649035179353,17.783637626642765,0.09875649035179353,7.0,8.0,18.0,6.0,9.0,0.062,0.02,0.02,0.0625,0.1,5.284470538304596,1.0255575040528842,0.953648102243296,2.0875635262004812,3.0588689761357255,46.477745056152344,-0.26666098833084106,1.4193,0.0,229.03111703523712
J032524.43-003311.7,51.35180820000001,-0.5532563,3.0131916984310787,3.0355739853915646,10.0,11.0,13.60556098908527,0.05488208392271579,12.602293073363327,0.04825476053980582,18.311554622444767,18.205787873244226,18.11972067059787,17.835023887181343,18.08810358213043,0.1369079728929552,0.1437455823990349,0.09152436784836836,0.08919778663752091,0.1491663491156533,18.409794574248004,0.08211247819237713,18.03029978692132,0.08211247819237713,18.420506445919596,0.03794784881049874,17.96549103272023,0.03794784881049874,18.238315432822134,0.01867219355383316,17.878196288907372,0.01867219355383316,17.951205924308237,0.014133615032793884,17.663896935488,0.014133615032793884,18.312751800180017,0.014133615032793884,17.73294951597384,0.014133615032793884,10.0,11.0,19.0,7.0,10.0,0.025,0.02,0.02,0.0625,0.2,3.1947992046976013,10.074708637361608,10.87134299302217,4.378485272934505,2.8846413814297382,51.35183334350586,-0.5532410144805908,0.7873,0.0,0.1059271506877182
J032559.97+000800.6,51.4998769,0.1335205,3.5709605155921476,3.798203255956088,10.0,9.0,13.043960063318615,0.03311818256299097,12.102595071819525,0.046460086807479914,17.7385440889503,17.642716055838076,17.55388925501972,17.023243250320654,17.268703816079732,0.14714098695150865,0.1225459432061383,0.09239962060992993,0.04940532287563626,0.08943600010516815,17.994416059927897,0.03420730166443567,17.57549087292844,0.03420730166443567,17.818851523301515,0.037834651510237,17.425631311707775,0.037834651510237,17.67883831078382,0.03773969994509068,17.39137308740506,0.03773969994509068,17.05670031629959,0.010414410099688992,16.903670299278918,0.010414410099688992,17.450638186624367,0.03773969994509068,17.166357596440008,0.03773969994509068,8.0,12.0,13.0,10.0,14.0,0.025,0.02,0.02,0.0625,0.1,7.693141014847238,6.891449652055077,5.0435833737392315,2.38320286586997,2.507955420573245,51.49988174438477,0.13354000449180606,0.3606,0.0,0.07234953390033502
J030206.06+003624.3,45.5252686,0.6067695,3.6837963293267824,3.3199606471786565,10.0,10.0,14.244168494153,0.10101208895023008,13.428709980292965,0.10132312539556973,21.084293592409736,20.26480468773039,19.61209837694922,19.235818918629654,18.697793722416254,0.005873270406056008,0.2823298906522623,0.11256382020007293,0.23183828667571296,0.32647107767692823,21.090166862815792,0.06960487866078073,21.07842032200368,0.06960487866078073,20.515911399922707,0.1434869093026047,19.55751164186956,0.1434869093026047,19.790601126653765,0.16237807418132852,19.352644784416285,0.16237807418132852,19.845987073204288,0.06960487866078073,19.081516336318842,0.06960487866078073,19.16461427321906,0.09003858882957759,18.010605214922535,0.09003858882957759,2.0,10.0,21.0,8.0,11.0,0.15,0.125,0.125,0.2,0.2,0.06547140697160292,4.552444508629816,1.6750788807419668,3.429476042764669,4.86729174835189,45.55217361450195,0.6258090138435364,1.9258,0.0,118.65258881111895
J034226.50-000427.1,55.610417000000005,-0.07421280000000001,3.4056266657651686,3.081590447634449,10.0,10.0,13.210030301166775,0.044613698661454856,12.141041484603504,0.028466542348222424,17.632387059169165,17.543656915633928,17.593176601389754,17.134588641190533,17.490869242980473,0.12609195330647846,0.0211516584604544,0.030203662798124982,0.04752734049878244,0.13849244500235972,17.69493248268587,0.04734175933033367,17.26951713409181,0.04734175933033367,17.58877926638675,0.04101701825486126,17.522137721395534,0.04101701825486126,17.633663002856856,0.021811090345530717,17.537115801870172,0.021811090345530717,17.22715195585019,0.04600777218524822,17.08988816671198,0.04600777218524822,17.62038843794985,0.04734175933033367,17.22279041815772,0.04734175933033367,8.0,10.0,12.0,7.0,10.0,0.025,0.02,0.02,0.0625,0.1,5.952640192207714,1.0134921665485006,2.626274556685712,1.5214311791540718,3.3038679332629504,55.61043167114258,-0.07421299815177917,0.3765,0.0,0.05282088607651676
J034814.72+004443.1,57.0613511,0.7453312,3.6070679678855537,3.6793977390250623,10.0,11.0,13.919602345848824,0.1675716224526959,12.752716553517272,0.06429332077784902,18.159070303558707,17.782186376192012,17.686385857718125,17.55757167611661,17.395867033291914,0.033797761973983174,0.048464985825562974,0.05480423437143879,0.039268757834514695,0.09283161640691837,18.21409147774884,0.032148071074162066,18.11441000080479,0.032148071074162066,17.81218558217647,0.051368161103102036,17.67166935239358,0.051368161103102036,17.770802476100602,0.011047897268353826,17.59778611244943,0.011047897268353826,17.65716084110309,0.04896948668903323,17.536160080160172,0.04896948668903323,17.582330847135886,0.010400663207267916,17.25222364306807,0.010400663207267916,8.0,13.0,16.0,8.0,18.0,0.025,0.02,0.02,0.0625,0.1,1.921220369700733,2.5048842118789136,6.817206696911264,1.2970950242295258,3.265932255196148,57.06138229370117,0.745356023311615,0.9728,0.0,0.14350771967620166
J011104.96-001626.9,17.7706848,-0.2741422,3.1210446914366963,3.2683040180303293,10.0,10.0,14.665540298430596,0.33727484095493226,13.643791888527165,0.3352451252513686,21.173483563061613,19.87856457983151,19.357599722211653,18.904682809043962,18.89056262229559,0.20649744433091427,0.19387342321300133,0.12445648857679685,0.12119769266327607,0.13844336374095362,21.56101399859974,0.1495548993565496,20.873708782791397,0.1495548993565496,20.23706356712457,0.07359384657304724,19.38752296672598,0.07359384657304724,19.56910805912334,0.0689476883760128,19.101969902618656,0.0689476883760128,19.14215153430928,0.13372513384664078,18.783254970044766,0.13372513384664078,19.014993468144016,0.06965449491595363,18.59583778492962,0.06965449491595363,8.0,17.0,16.0,10.0,9.0,0.15,0.125,0.05,0.15,0.2,2.6506800524317327,5.2795220277825585,4.263024463019905,1.4868463315816491,1.88010404941702,17.770679241872184,-0.2741730406788062,0.37299308,0.0,0.11281503679024606
J033214.79+010210.4,53.061641,1.0362424000000001,2.9875392267090017,3.0406263003858807,10.0,10.0,14.402151427067995,0.09422246290987188,13.25714473995932,0.060988028660129215,20.48364704067981,19.813590376350906,19.588322474846656,19.229791679381748,19.04265580002169,0.19033711398560926,0.1161157867377193,0.12650467665912682,0.15907314645599085,0.2007678743288299,20.73842759672594,0.17977050834992195,20.161406277881238,0.17977050834992195,20.0050566862658,0.18483648962863114,19.64262540196253,0.18483648962863114,19.74468323377541,0.0560907108746436,19.28067055537268,0.0560907108746436,19.494434898466018,0.07735374279913311,19.003567598427342,0.07735374279913311,19.53675269583423,0.17977050834992195,18.788807396880784,0.17977050834992195,10.0,8.0,12.0,6.0,13.0,0.15,0.125,0.125,0.2,0.2,1.9547708851419825,1.2648402641197625,3.1342668359045547,2.153274663227925,2.3122331034122143,53.0991325378418,1.030609965324402,1.2543,0.0,136.46243882150773
J032545.69-000820.4,51.440391,-0.1390239,2.841494934704913,3.2638500496101663,10.0,9.0,14.438547794426936,0.08053584863610885,13.365190438277759,0.1117357953200762,19.206661534510502,19.030019624679976,18.898791064423737,18.739384947128762,18.79506834661713,0.052490601716252965,0.08166834617659978,0.05571057270333842,0.1087357728515477,0.23979355270601754,19.26458720212336,0.027940294397530333,19.090278136130568,0.027940294397530333,19.100230742782127,0.046818101680072485,18.812887655620393,0.046818101680072485,19.012651891845426,0.0868752961271087,18.792007055874237,0.0868752961271087,18.880587911310187,0.0868752961271087,18.520480200687448,0.0868752961271087,19.143854582538193,0.1673407788520987,18.344164936890493,0.1673407788520987,8.0,11.0,10.0,8.0,13.0,0.062,0.05,0.05,0.15,0.2,2.3708783281405115,1.5891355380063237,1.663426619278029,1.857246245680331,2.5809082943617243,51.44043350219727,-0.1390639990568161,0.7086,0.0,0.2103571058434579
J010716.63-003837.2,16.8192938,-0.6436894000000001,3.3420686387431418,3.445813989460976,10.0,11.0,12.99214983768885,0.06059537397376617,12.232191974569233,0.062278949469852525,17.53188664180059,16.847708479115845,16.478608153335497,16.24998972365915,16.092446350714074,0.03699565403392716,0.15561380545983772,0.04050311339493258,0.08760955636781144,0.1829989769486079,17.625300843265446,0.00988026997475648,17.492579553919303,0.00988026997475648,17.519714116320962,0.047849218821997885,16.645765886623604,0.047849218821997885,16.627455883750688,0.00988026997475648,16.43978151304821,0.00988026997475648,16.472803742876373,0.047849218821997885,16.19984145751349,0.047849218821997885,16.62697136513204,0.006498654084782285,15.82944197884768,0.006498654084782285,10.0,22.0,18.0,12.0,13.0,0.025,0.012,0.012,0.025,0.0,4.6341518483789725,17.56425203064859,10.189474353977287,3.7838160710151305,86.7777281080055,16.84696547829771,-0.6461489426084975,2.1087263,0.0,100.00448282423372
J030422.39+002231.7,46.0933099,0.37549740000000004,2.8299675817129075,3.8057036303576863,11.0,13.0,12.564599589838815,0.08877004165144084,11.388372238415739,0.06364999770892732,16.647495177365016,16.582948164244847,16.349600120325768,16.764643518131386,16.732041577777053,0.12335532740746555,0.1350893511382056,0.11565083168344333,0.15955243719498768,0.18433267493799005,16.86910727193061,0.009840331444783957,16.56312908784866,0.009840331444783957,16.84839639346619,0.02567073688123646,16.468199614346844,0.02567073688123646,16.692351896025333,0.009840331444783957,16.323490543047235,0.009840331444783957,16.857354844141323,0.02567073688123646,16.39230773269832,0.02567073688123646,17.04573072173659,0.02567073688123646,16.40408352044114,0.02567073688123646,8.0,11.0,16.0,10.0,13.0,0.025,0.012,0.012,0.025,0.0,10.693935271838793,9.943486499295076,20.07338509560034,10.550268600349751,17.674330474596328,46.09330749511719,0.3755109906196594,0.6385,0.0,0.04968628077694495
J034832.38-005401.0,57.1349282,-0.9003054,2.7092217224707746,3.2256523572417946,10.0,8.0,14.639462031147573,0.10358720176570617,13.719039396405163,0.1820350660123637,19.871799266354888,19.593824509348213,19.44814414080349,19.21978827337245,19.31817706220213,0.09888586351449198,0.09919683515498938,0.1330533410185313,0.08540573519543197,0.18374666975388054,20.004519079486954,0.14072746387075766,19.664373526751334,0.14072746387075766,19.827842988285425,0.057390636326276674,19.467698351278447,0.057390636326276674,19.58745792544986,0.06894610221541705,19.03375017604969,0.06894610221541705,19.316540853369453,0.14277218251685925,19.01415612839667,0.14277218251685925,19.66842242490492,0.044186086230468456,19.029000596804853,0.044186086230468456,13.0,17.0,26.0,10.0,11.0,0.15,0.125,0.05,0.2,0.2,1.3648643586156126,2.4928969764633218,5.053136092771656,1.0639978322277746,3.0516263423784884,57.11406707763672,-0.8343430161476135,2.107,0.0,249.0545137085532
J033429.44+000610.9,53.622675300000004,0.10304010000000001,3.3530388733448904,2.979110089977287,9.0,10.0,13.101580381372276,0.07554091625963277,12.082304376700835,0.07108494225641586,17.62449569270523,17.388632091170553,17.414554749097668,16.97589030779961,17.341146078782128,0.14158715223966786,0.055641356039702126,0.08360400959146855,0.048573670298988174,0.10462918304619316,18.13261926556225,0.03631994567882129,17.53343975328002,0.03631994567882129,17.527918282615786,0.00879183544888965,17.277064598078283,0.00879183544888965,17.58410009168756,0.03463582071058097,17.3588715735091,0.03463582071058097,17.03230593020345,0.010261574263992688,16.888535624422747,0.010261574263992688,17.487264440790188,0.03706616427128083,17.034833878251018,0.03706616427128083,13.0,16.0,19.0,11.0,16.0,0.025,0.012,0.012,0.025,0.1,10.488901118755107,6.280776439699057,4.466077740156918,4.973590552839586,4.007137969582743,53.62267684936523,0.10305900126695633,0.3473,0.0,0.0682727843987518
J030315.67-000701.9,45.8152966,-0.11720510000000002,2.499438779584089,3.0880821032324284,11.0,12.0,13.872933685112061,0.11570276157369347,12.838612124063538,0.14236552942427178,17.796386740523037,17.739017594496115,17.74703807819037,17.544302996488153,17.696543897263012,0.012531598323028385,0.12562472512914122,0.11720960891135868,0.05802963086382144,0.14711607817732625,17.79757787232225,0.0220849390345376,17.770418793700088,0.0220849390345376,17.962300274607987,0.0643596475193263,17.574465549281136,0.0643596475193263,17.939681183491448,0.02006766173815584,17.52632699787394,0.02006766173815584,17.661552052839507,0.04410923830051379,17.5082881045211,0.04410923830051379,17.793851516703693,0.02538774748229026,17.38451702274831,0.02538774748229026,3.0,6.0,13.0,9.0,9.0,0.025,0.02,0.02,0.0625,0.1,0.6788732195224503,5.385190183482139,11.905640532810306,1.7356506813587385,3.8525577343687902,45.8153076171875,-0.11725500226020813,0.7025,0.0,0.18397421226812272
J030408.33-001128.9,46.0347201,-0.19137379999999998,3.997134884949756,3.231693875959333,11.0,11.0,14.286089997850963,0.18840986146468086,13.322908862262773,0.0959369847322423,19.45388246729968,19.335067452582148,18.90386229300984,18.874355117546436,18.17424768227432,0.0673828802971393,0.2306476956286805,0.0731374080469963,0.07988989289403757,0.1456562003000274,19.587410906239718,0.09335117720872682,19.38048781359864,0.09335117720872682,19.46971855772231,0.0670588367018957,18.650194361360604,0.0670588367018957,19.063202313948945,0.029886577829993637,18.817587266641482,0.029886577829993637,18.968974475757214,0.11584869410111473,18.71399212344295,0.11584869410111473,18.42948636664179,0.04573601184927836,18.02896519723111,0.04573601184927836,6.0,9.0,23.0,12.0,6.0,0.062,0.05,0.05,0.15,0.2,1.4187169873104355,8.596300813894977,3.7515251156123655,1.1478957651314647,1.9054391997621571,46.03470993041992,-0.19136500358581546,0.4785,0.0,0.048405759540243065
J013015.10+002557.1,22.562941600000002,0.4325294,2.9660364182166075,2.913070261744997,11.0,11.0,14.703647813480785,0.11445217435455347,13.898715289852033,0.20671076487335016,19.21559444532155,18.82716984199748,18.433785290677573,18.055348925945147,18.096723864469162,0.16786515420856502,0.09550802536907196,0.07566762252601075,0.05794201701256136,0.16651200741831162,19.617351478811656,0.03791897010427276,19.097949619255004,0.03791897010427276,18.88582635487689,0.025943677568257068,18.62507549088692,0.025943677568257068,18.576089484858255,0.03656400925401503,18.3198170148274,0.03656400925401503,18.18366798988951,0.02702309317635398,18.02749133058625,0.02702309317635398,18.423267487788628,0.04630062816615423,17.860526515087788,0.04630062816615423,9.0,9.0,18.0,7.0,9.0,0.062,0.05,0.02,0.15,0.2,6.336196951251407,3.576017802526279,4.6223238411137295,1.00894672435303,2.674040448144968,22.562931060791016,0.4325650036334992,0.3363,0.0,0.1336704439615364
J033218.04+010648.5,53.0751784,1.1134773,3.294342386989456,3.0458941424753974,10.0,10.0,14.124575073236866,0.07147326078386892,13.256545339058453,0.1339880546481182,19.02201811224088,18.717992509464292,18.3422668908617,18.26657492958139,18.021814066949748,0.13322233191305402,0.1202631988302554,0.08681824716170902,0.08363647031699294,0.1357938590589236,19.186167240813557,0.020927737608897615,18.871454525251533,0.020927737608897615,18.84872390411505,0.06838862063347602,18.496407752402913,0.06838862063347602,18.511401749684204,0.017048859654726946,18.20329318146408,0.017048859654726946,18.45654842825456,0.017048859654726946,18.206894045115344,0.017048859654726946,18.29064429010161,0.017142424841026526,17.86663740477141,0.017142424841026526,6.0,12.0,18.0,10.0,9.0,0.062,0.05,0.02,0.15,0.2,4.5808495977090855,4.076121074063582,9.835509238401448,1.6432695440186602,2.10462900815835,53.07517623901367,1.11347496509552,0.4822,0.0,0.011452231693156146
J032205.05+001201.4,50.521042,0.20041040000000002,3.3077382261997528,3.663184671403497,11.0,12.0,13.035045249539554,0.05457816260158903,11.943706154776745,0.047725893351663086,17.595901234455933,17.606132743435275,17.469189162800106,17.582376007862305,16.77997701835269,0.03390726676801548,0.039116597230361684,0.01350258366673044,0.057351634201674676,0.09133604522344456,17.641561857349814,0.02342365214612197,17.558348283281706,0.02342365214612197,17.68905815142078,0.02342365214612197,17.57582754313239,0.02342365214612197,17.475287104454836,0.014174750358019269,17.43164602830501,0.014174750358019269,17.612011522480653,0.01578508683299269,17.42388185420048,0.01578508683299269,16.986441443370673,0.009513627078246252,16.70807454209565,0.009513627078246252,4.0,9.0,11.0,7.0,13.0,0.025,0.02,0.012,0.0625,0.0,2.005096907322433,3.5125229068786026,1.8679272144407544,2.8346839675097737,20.689808621943666,50.52102279663086,0.2004079967737198,0.4714,0.0,0.06967096390239358
J031715.79+010358.7,49.315831,1.0663182,2.770117031378168,3.1944628574835785,11.0,13.0,14.155673321872596,0.14931557593525166,13.290139176822779,0.1434415898408899,19.42737918300249,18.995264846310608,18.65113505919379,18.211995267500605,18.269423610901832,0.10138750539405254,0.07966229666118195,0.07592454402205805,0.06832871682758447,0.1047055955595861,19.650154304463943,0.07521348470339317,19.355681832568642,0.07521348470339317,19.088263094450113,0.027916190222532025,18.84253799851384,0.027916190222532025,18.780090653231497,0.08848878451262056,18.526297935769858,0.08848878451262056,18.27376093624855,0.035033164803779986,18.053126865504414,0.035033164803779986,18.447078053855613,0.07521348470339317,18.091199459486123,0.07521348470339317,8.0,12.0,19.0,10.0,12.0,0.062,0.05,0.05,0.15,0.2,2.391783107569448,2.599373288539473,1.8832800109897931,1.3966798818160653,1.5710259319335718,49.31583786010742,1.0663440227508545,0.2974,0.0,0.09618531961747766
J030725.00-001901.0,46.854175299999994,-0.3169611,3.154569093631727,3.5658591633043097,10.0,13.0,11.4030288756218,0.029078913984441238,10.280760324188966,0.018648077106890284,19.136418392256086,18.495135801453237,18.160652243428586,17.91133451073388,18.039491516458032,0.2280468213563753,0.078246008326465,0.10296235381423144,0.09048145032084927,0.2223136217573403,19.611017284589984,0.0789897151156185,18.877074153086593,0.0789897151156185,18.575573980442122,0.032303704185643024,18.253041747540085,0.032303704185643024,18.48450216468359,0.08585445530895718,18.046992569861334,0.08585445530895718,18.096086750009555,0.031051318739686282,17.81617543592823,0.031051318739686282,18.479574216979827,0.032057784334091836,17.779154166068622,0.032057784334091836,11.0,15.0,14.0,11.0,12.0,0.062,0.02,0.02,0.0625,0.2,5.744678699306747,6.488084024416669,3.5554642768742664,3.664495645205169,3.415447942119388,46.80237579345703,-0.2793770134449005,1.8809,0.0,230.39099078818074
J030000.57+004827.9,45.0024023,0.8077503,3.3216991994434433,3.686670654981288,11.0,11.0,12.718804427079293,0.017214838328875662,11.516717521753074,0.03954528781355785,18.946653764115524,16.893290878534454,16.60156335165071,16.362545239730927,16.22302805265811,0.02675088050174797,0.014158126638725612,0.06418766947713818,0.03916726852116223,0.03188989030097225,19.018747829347237,0.01941923677477385,18.9267437041522,0.01941923677477385,16.924216753408828,0.01941923677477385,16.883973463601755,0.01941923677477385,16.695642779281748,0.005716998837457325,16.510815469370662,0.005716998837457325,16.405253535471132,0.005716998837457325,16.283059947958225,0.005716998837457325,16.242323726198812,0.01941923677477385,16.147644151983286,0.01941923677477385,8.0,8.0,19.0,8.0,14.0,0.062,0.012,0.012,0.025,0.0,1.3567903108850154,1.3427763507827257,12.773527087957639,4.650589873068256,3.4475386311073533,45.00239181518555,0.8077819943428041,0.9,0.0,0.1201796714754961
J033830.76+000220.3,54.62819520000001,0.038988800000000004,2.818875616257087,2.6167543955741093,10.0,8.0,14.575059659900106,0.24441986501498575,13.424104817978066,0.20567828591260096,20.33695945266239,19.487539588424962,18.979617522073518,18.33604732609861,18.5327765347698,0.382789951417041,0.10362406224024184,0.1271826034794594,0.0919205994794931,0.3263985567447109,20.899885672120842,0.11641216724733584,19.80467080327487,0.11641216724733584,19.596747443464764,0.03682885486641767,19.261383805766094,0.03682885486641767,19.231307685364502,0.12704332795674025,18.71312340112714,0.12704332795674025,18.45747255998312,0.03591168168861268,18.15856186342448,0.03591168168861268,18.90479977807469,0.12859021428428918,17.858099212949764,0.12859021428428918,9.0,13.0,14.0,8.0,12.0,0.15,0.05,0.05,0.15,0.2,4.917482204184459,2.3484867143161776,2.7785573098855925,1.8874861376383172,3.87213304208535,54.6263313293457,0.02632799930870533,2.4896,0.0,46.0701392786998
J034425.82+011102.3,56.1076048,1.1839772,3.458047057996669,3.107525700507308,10.0,10.0,14.119957039419447,0.08016607875053616,13.24913859768824,0.10996180575628536,19.356346114355755,18.846004146090802,18.51835227788173,18.111031187302924,18.099694541269315,0.13277300328319944,0.08880965416204156,0.08040621023706701,0.07377131003652901,0.13918629118557455,19.462892188391887,0.02718573694902057,19.058939363848253,0.02718573694902057,18.92434049068117,0.02253157100614599,18.669857230933346,0.02253157100614599,18.63895295475207,0.025731855228327844,18.353562800166763,0.025731855228327844,18.21675587520661,0.02316299119796005,17.972945021805227,0.02316299119796005,18.436512999826373,0.07831903745353612,17.835125675407934,0.07831903745353612,9.0,10.0,14.0,12.0,14.0,0.062,0.05,0.05,0.15,0.2,5.537171406313493,2.6616408806503666,4.614933697520848,1.587980486435547,2.6304944847574885,56.10760116577149,1.1839760541915894,0.3284,0.0,0.013715411668574259
J032608.41+000806.9,51.5350574,0.1352509,3.340827075079518,2.6614223245032473,9.0,9.0,15.368422924852181,0.9396071408439394,13.604295897425962,0.09103561898834933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51.49988174438477,0.13354000449180606,0.3606,0.0,126.78171185676888
